"Freq [GHz]","substrateThickness [mm]","stripWidth [um]","dB(S(1,2)) []"
4.36734693877551,0.075,418.171310885233,-0.499203164573258
4.36734693877551,0.075,418.236708035871,-0.555097549128942
4.36734693877551,0.075,418.245105725659,-0.61066975627905
4.36734693877551,0.075,418.265613059069,-0.464482110170849
4.36734693877551,0.075,418.268201996968,-0.5583565962819
4.36734693877551,0.075,418.320684933751,-0.552397151565781
4.36734693877551,0.075,418.334942247673,-0.602370927723707
4.36734693877551,0.075,418.358077574831,-0.553858506524509
4.36734693877551,0.075,418.498735524361,-0.60050346278288
4.36734693877551,0.075,418.503912692486,-0.537492371410153
4.36734693877551,0.075,419.211061745681,-0.478119707502
4.36734693877551,0.075,419.440024486627,-0.534281136466481
4.36734693877551,0.075,419.641023833582,-0.54809016740355
4.36734693877551,0.075,420.578905442598,-0.596943663878706
4.36734693877551,0.075,420.743819807329,-0.569669580430124
4.36734693877551,0.075,420.780748521747,-0.541805144829881
4.36734693877551,0.075,423.847591842229,-0.580106339383515
4.36734693877551,0.075,423.872121086329,-0.560809055990589
4.36734693877551,0.075,426.259365481857,-0.528378180919923
4.36734693877551,0.075,434.376298451301,-0.606940435837298
4.44897959183673,0.075,398.736708035871,-0.486697224741849
4.44897959183673,0.075,409.352794016234,-0.516710585387287
4.44897959183673,0.075,410.580366223675,-0.567249739909688
4.44897959183673,0.075,410.793932859758,-0.466563970524855
4.44897959183673,0.075,412.601294985413,-0.522279246753432
4.44897959183673,0.075,412.625824229513,-0.515682300669471
4.44897959183673,0.075,414.876298451301,-0.483722213170101
4.44897959183673,0.075,415.461841294666,-0.524548050088582
4.44897959183673,0.075,415.894510629143,-0.561829746850184
4.44897959183673,0.075,416.83239223816,-0.553495849530646
4.44897959183673,0.075,417.45180349737,-0.590653450865925
4.44897959183673,0.075,417.480107973605,-0.514016177678863
4.44897959183673,0.075,417.508807848341,-0.516998907343549
4.44897959183673,0.075,418.1478473107,-0.492024420971403
4.44897959183673,0.075,418.171310885233,-0.510010581827907
4.44897959183673,0.075,418.236708035871,-0.566609256487769
4.44897959183673,0.075,418.245105725659,-0.623593297737887
4.44897959183673,0.075,418.265613059069,-0.474432659336401
4.44897959183673,0.075,418.268201996968,-0.570540260204019
4.44897959183673,0.075,418.320684933751,-0.564504635300528
4.44897959183673,0.075,418.334942247673,-0.615342720414906
4.44897959183673,0.075,418.358077574831,-0.5663937039854
4.44897959183673,0.075,418.498735524361,-0.613510703700943
4.44897959183673,0.075,418.503912692486,-0.548791479229905
4.44897959183673,0.075,419.211061745681,-0.488554914307343
4.44897959183673,0.075,419.440024486627,-0.546195835275033
4.44897959183673,0.075,419.641023833582,-0.559950855976673
4.44897959183673,0.075,420.578905442598,-0.609807326144226
4.44897959183673,0.075,420.743819807329,-0.582390748014206
4.44897959183673,0.075,420.780748521747,-0.553128643447254
4.44897959183673,0.075,423.847591842229,-0.592938814475794
4.44897959183673,0.075,423.872121086329,-0.573174472195968
4.44897959183673,0.075,426.259365481857,-0.540099584484818
4.44897959183673,0.075,434.376298451301,-0.619960625096175
4.53061224489796,0.075,398.736708035871,-0.496619207701493
4.53061224489796,0.075,409.352794016234,-0.527751664973563
4.53061224489796,0.075,410.580366223675,-0.578963979410149
4.53061224489796,0.075,410.793932859758,-0.476030124490335
4.53061224489796,0.075,412.601294985413,-0.533584277769409
4.53061224489796,0.075,412.625824229513,-0.526535895164524
4.53061224489796,0.075,414.876298451301,-0.493680767731759
4.53061224489796,0.075,415.461841294666,-0.535315377721733
4.53061224489796,0.075,415.894510629143,-0.573563040148012
4.53061224489796,0.075,416.83239223816,-0.565223054562468
4.53061224489796,0.075,417.45180349737,-0.603646871260391
4.53061224489796,0.075,417.480107973605,-0.52496199046399
4.53061224489796,0.075,417.508807848341,-0.527924212568013
4.53061224489796,0.075,418.1478473107,-0.502350812843894
4.53061224489796,0.075,418.171310885233,-0.520606155377623
4.53061224489796,0.075,418.236708035871,-0.577847897424018
4.53061224489796,0.075,418.245105725659,-0.636235435879256
4.53061224489796,0.075,418.265613059069,-0.484180784041956
4.53061224489796,0.075,418.268201996968,-0.5824905665915
4.53061224489796,0.075,418.320684933751,-0.576387210885228
4.53061224489796,0.075,418.334942247673,-0.628062953762399
4.53061224489796,0.075,418.358077574831,-0.578729567668774
4.53061224489796,0.075,418.498735524361,-0.626257321917177
4.53061224489796,0.075,418.503912692486,-0.559836396691749
4.53061224489796,0.075,419.211061745681,-0.498793300803056
4.53061224489796,0.075,419.440024486627,-0.557904104745042
4.53061224489796,0.075,419.641023833582,-0.571575483560948
4.53061224489796,0.075,420.578905442598,-0.622411589742918
4.53061224489796,0.075,420.743819807329,-0.594892403022209
4.53061224489796,0.075,420.780748521747,-0.564192093420359
4.53061224489796,0.075,423.847591842229,-0.605539370447058
4.53061224489796,0.075,423.872121086329,-0.585313057559514
4.53061224489796,0.075,426.259365481857,-0.55161309086031
4.53061224489796,0.075,434.376298451301,-0.632706636645137
4.61224489795918,0.075,398.736708035871,-0.506317831936509
4.61224489795918,0.075,409.352794016234,-0.538585636019157
4.61224489795918,0.075,410.580366223675,-0.590422554504598
4.61224489795918,0.075,410.793932859758,-0.48527725382179
4.61224489795918,0.075,412.601294985413,-0.544688995807595
4.61224489795918,0.075,412.625824229513,-0.537171972203821
4.61224489795918,0.075,414.876298451301,-0.503421814171061
4.61224489795918,0.075,415.461841294666,-0.54584347067863
4.61224489795918,0.075,415.894510629143,-0.585050900526419
4.61224489795918,0.075,416.83239223816,-0.576720119569146
4.61224489795918,0.075,417.45180349737,-0.616425790787016
4.61224489795918,0.075,417.480107973605,-0.535696775825967
4.61224489795918,0.075,417.508807848341,-0.538634049783845
4.61224489795918,0.075,418.1478473107,-0.512467697018367
4.61224489795918,0.075,418.171310885233,-0.530977599201494
4.61224489795918,0.075,418.236708035871,-0.588799350358536
4.61224489795918,0.075,418.245105725659,-0.648581330738252
4.61224489795918,0.075,418.265613059069,-0.493714940873702
4.61224489795918,0.075,418.268201996968,-0.594193858572401
4.61224489795918,0.075,418.320684933751,-0.588031477870526
4.61224489795918,0.075,418.334942247673,-0.640517853779178
4.61224489795918,0.075,418.358077574831,-0.590853061212427
4.61224489795918,0.075,418.498735524361,-0.638728671963023
4.61224489795918,0.075,418.503912692486,-0.570613704213326
4.61224489795918,0.075,419.211061745681,-0.508822998729968
4.61224489795918,0.075,419.440024486627,-0.569393049592624
4.61224489795918,0.075,419.641023833582,-0.582950527626168
4.61224489795918,0.075,420.578905442598,-0.634741294058368
4.61224489795918,0.075,420.743819807329,-0.607160922643289
4.61224489795918,0.075,420.780748521747,-0.57498197994346
4.61224489795918,0.075,423.847591842229,-0.617894011337811
4.61224489795918,0.075,423.872121086329,-0.597211104199869
4.61224489795918,0.075,426.259365481857,-0.562905828023017
4.61224489795918,0.075,434.376298451301,-0.645163771407502
4.69387755102041,0.075,398.736708035871,-0.515781553721412
4.69387755102041,0.075,409.352794016234,-0.549200504094205
4.69387755102041,0.075,410.580366223675,-0.601612616029909
4.69387755102041,0.075,410.793932859758,-0.494294123742899
4.69387755102041,0.075,412.601294985413,-0.555581375493108
4.69387755102041,0.075,412.625824229513,-0.547578465022923
4.69387755102041,0.075,414.876298451301,-0.512933716217882
4.69387755102041,0.075,415.461841294666,-0.55611988139958
4.69387755102041,0.075,415.894510629143,-0.596280299429939
4.69387755102041,0.075,416.83239223816,-0.587974356047337
4.69387755102041,0.075,417.45180349737,-0.62897681463782
4.69387755102041,0.075,417.480107973605,-0.546208524848686
4.69387755102041,0.075,417.508807848341,-0.549116326720343
4.69387755102041,0.075,418.1478473107,-0.522363480843391
4.69387755102041,0.075,418.171310885233,-0.54111298247742
4.69387755102041,0.075,418.236708035871,-0.59944993646184
4.69387755102041,0.075,418.245105725659,-0.660616622179685
4.69387755102041,0.075,418.265613059069,-0.503023843883781
4.69387755102041,0.075,418.268201996968,-0.605636892939709
4.69387755102041,0.075,418.320684933751,-0.599424447549874
4.69387755102041,0.075,418.334942247673,-0.652692858487475
4.69387755102041,0.075,418.358077574831,-0.602751518135651
4.69387755102041,0.075,418.498735524361,-0.650910567483769
4.69387755102041,0.075,418.503912692486,-0.581110461184165
4.69387755102041,0.075,419.211061745681,-0.518632488321499
4.69387755102041,0.075,419.440024486627,-0.580650138449386
4.69387755102041,0.075,419.641023833582,-0.594062907175975
4.69387755102041,0.075,420.578905442598,-0.64678192602372
4.69387755102041,0.075,420.743819807329,-0.619183060606699
4.69387755102041,0.075,420.780748521747,-0.585485219631746
4.69387755102041,0.075,423.847591842229,-0.629989156554929
4.69387755102041,0.075,423.872121086329,-0.608855372358688
4.69387755102041,0.075,426.259365481857,-0.573965295732476
4.69387755102041,0.075,434.376298451301,-0.657317839975635
4.77551020408163,0.075,398.736708035871,-0.524999207204003
4.77551020408163,0.075,409.352794016234,-0.559584627428626
4.77551020408163,0.075,410.580366223675,-0.612521675772143
4.77551020408163,0.075,410.793932859758,-0.503069862130144
4.77551020408163,0.075,412.601294985413,-0.566249738246607
4.77551020408163,0.075,412.625824229513,-0.557743675301501
4.77551020408163,0.075,414.876298451301,-0.522205199043419
4.77551020408163,0.075,415.461841294666,-0.566132528258625
4.77551020408163,0.075,415.894510629143,-0.607238635205528
4.77551020408163,0.075,416.83239223816,-0.598973461443482
4.77551020408163,0.075,417.45180349737,-0.641287018243777
4.77551020408163,0.075,417.480107973605,-0.556485601528968
4.77551020408163,0.075,417.508807848341,-0.559359323431235
4.77551020408163,0.075,418.1478473107,-0.532026927121238
4.77551020408163,0.075,418.171310885233,-0.551000734867398
4.77551020408163,0.075,418.236708035871,-0.609786427013236
4.77551020408163,0.075,418.245105725659,-0.672327440183054
4.77551020408163,0.075,418.265613059069,-0.512096511536765
4.77551020408163,0.075,418.268201996968,-0.616806849393286
4.77551020408163,0.075,418.320684933751,-0.61055355460074
4.77551020408163,0.075,418.334942247673,-0.664573078095657
4.77551020408163,0.075,418.358077574831,-0.614412647745606
4.77551020408163,0.075,418.498735524361,-0.662789288130089
4.77551020408163,0.075,418.503912692486,-0.591314221920906
4.77551020408163,0.075,419.211061745681,-0.528210606597829
4.77551020408163,0.075,419.440024486627,-0.591663208072641
4.77551020408163,0.075,419.641023833582,-0.604899981608899
4.77551020408163,0.075,420.578905442598,-0.658519578969419
4.77551020408163,0.075,420.743819807329,-0.630945951283015
4.77551020408163,0.075,420.780748521747,-0.595689165387018
4.77551020408163,0.075,423.847591842229,-0.641811649057821
4.77551020408163,0.075,423.872121086329,-0.620233070641639
4.77551020408163,0.075,426.259365481857,-0.584779374047478
4.77551020408163,0.075,434.376298451301,-0.66915517463236
4.85714285714286,0.075,398.736708035871,-0.533960011421041
4.85714285714286,0.075,409.352794016234,-0.56972672483844
4.85714285714286,0.075,410.580366223675,-0.623137624909657
4.85714285714286,0.075,410.793932859758,-0.511593965353081
4.85714285714286,0.075,412.601294985413,-0.5766827601785
4.85714285714286,0.075,412.625824229513,-0.567656281354027
4.85714285714286,0.075,414.876298451301,-0.53122535985718
4.85714285714286,0.075,415.461841294666,-0.575869699693134
4.85714285714286,0.075,415.894510629143,-0.617913741321703
4.85714285714286,0.075,416.83239223816,-0.609705523727252
4.85714285714286,0.075,417.45180349737,-0.653343948241362
4.85714285714286,0.075,417.480107973605,-0.566516752381842
4.85714285714286,0.075,417.508807848341,-0.569351699435559
4.85714285714286,0.075,418.1478473107,-0.541447162538822
4.85714285714286,0.075,418.171310885233,-0.560629651030384
4.85714285714286,0.075,418.236708035871,-0.619796049966587
4.85714285714286,0.075,418.245105725659,-0.683700414485035
4.85714285714286,0.075,418.265613059069,-0.520922292737318
4.85714285714286,0.075,418.268201996968,-0.627691339022826
4.85714285714286,0.075,418.320684933751,-0.62140666655599
4.85714285714286,0.075,418.334942247673,-0.676143672543625
4.85714285714286,0.075,418.358077574831,-0.62582454046269
4.85714285714286,0.075,418.498735524361,-0.674351585451371
4.85714285714286,0.075,418.503912692486,-0.601213045791171
4.85714285714286,0.075,419.211061745681,-0.537546554742416
4.85714285714286,0.075,419.440024486627,-0.602420466894886
4.85714285714286,0.075,419.641023833582,-0.615449552659057
4.85714285714286,0.075,420.578905442598,-0.669940912031172
4.85714285714286,0.075,420.743819807329,-0.642437113007033
4.85714285714286,0.075,420.780748521747,-0.605581610469239
4.85714285714286,0.075,423.847591842229,-0.653348762727357
4.85714285714286,0.075,423.872121086329,-0.631331848362416
4.85714285714286,0.075,426.259365481857,-0.595336331064412
4.85714285714286,0.075,434.376298451301,-0.680662639896561
4.93877551020408,0.075,398.736708035871,-0.542653576520365
4.93877551020408,0.075,409.352794016234,-0.57961588297994
4.93877551020408,0.075,410.580366223675,-0.633448745901433
4.93877551020408,0.075,410.793932859758,-0.519856303383026
4.93877551020408,0.075,412.601294985413,-0.586869479217347
4.93877551020408,0.075,412.625824229513,-0.577305345649793
4.93877551020408,0.075,414.876298451301,-0.539983677900839
4.93877551020408,0.075,415.461841294666,-0.58532005767086
4.93877551020408,0.075,415.894510629143,-0.628293893825854
4.93877551020408,0.075,416.83239223816,-0.620159025238342
4.93877551020408,0.075,417.45180349737,-0.665135605703815
4.93877551020408,0.075,417.480107973605,-0.576291114325348
4.93877551020408,0.075,417.508807848341,-0.579082499888963
4.93877551020408,0.075,418.1478473107,-0.550613685449056
4.93877551020408,0.075,418.171310885233,-0.569988894438017
4.93877551020408,0.075,418.236708035871,-0.629466495787253
4.93877551020408,0.075,418.245105725659,-0.694722683624433
4.93877551020408,0.075,418.265613059069,-0.529490881745639
4.93877551020408,0.075,418.268201996968,-0.638278412071491
4.93877551020408,0.075,418.320684933751,-0.631972091068869
4.93877551020408,0.075,418.334942247673,-0.687390098811187
4.93877551020408,0.075,418.358077574831,-0.636975672528591
4.93877551020408,0.075,418.498735524361,-0.685584687862067
4.93877551020408,0.075,418.503912692486,-0.610795499028773
4.93877551020408,0.075,419.211061745681,-0.546629904618947
4.93877551020408,0.075,419.440024486627,-0.612910497950523
4.93877551020408,0.075,419.641023833582,-0.625699867698164
4.93877551020408,0.075,420.578905442598,-0.681033120115679
4.93877551020408,0.075,420.743819807329,-0.653644450688686
4.93877551020408,0.075,420.780748521747,-0.615150791843261
4.93877551020408,0.075,423.847591842229,-0.664588208966402
4.93877551020408,0.075,423.872121086329,-0.642139793421172
4.93877551020408,0.075,426.259365481857,-0.605624829917308
4.93877551020408,0.075,434.376298451301,-0.691827641874203
5.02040816326531,0.075,398.736708035871,-0.55106990924923
5.02040816326531,0.075,409.352794016234,-0.589241562968065
5.02040816326531,0.075,410.580366223675,-0.643443720218614
5.02040816326531,0.075,410.793932859758,-0.527847124249653
5.02040816326531,0.075,412.601294985413,-0.596799301500522
5.02040816326531,0.075,412.625824229513,-0.58668032170093
5.02040816326531,0.075,414.876298451301,-0.548470023879264
5.02040816326531,0.075,415.461841294666,-0.594472640558725
5.02040816326531,0.075,415.894510629143,-0.638367818087846
5.02040816326531,0.075,416.83239223816,-0.630322845866336
5.02040816326531,0.075,417.45180349737,-0.676650424756271
5.02040816326531,0.075,417.480107973605,-0.585798220382448
5.02040816326531,0.075,417.508807848341,-0.588541160857021
5.02040816326531,0.075,418.1478473107,-0.559516373035893
5.02040816326531,0.075,418.171310885233,-0.579068000561099
5.02040816326531,0.075,418.236708035871,-0.638785922624509
5.02040816326531,0.075,418.245105725659,-0.705381903437039
5.02040816326531,0.075,418.265613059069,-0.537792327191837
5.02040816326531,0.075,418.268201996968,-0.648556565019641
5.02040816326531,0.075,418.320684933751,-0.642238581044034
5.02040816326531,0.075,418.334942247673,-0.698298246117014
5.02040816326531,0.075,418.358077574831,-0.647854910098635
5.02040816326531,0.075,418.498735524361,-0.696476304752369
5.02040816326531,0.075,418.503912692486,-0.620050646924938
5.02040816326531,0.075,419.211061745681,-0.555450604487499
5.02040816326531,0.075,419.440024486627,-0.623122261221628
5.02040816326531,0.075,419.641023833582,-0.635639623533974
5.02040816326531,0.075,420.578905442598,-0.691783913831267
5.02040816326531,0.075,420.743819807329,-0.664556257776299
5.02040816326531,0.075,420.780748521747,-0.624385392868585
5.02040816326531,0.075,423.847591842229,-0.675518142580642
5.02040816326531,0.075,423.872121086329,-0.652645432717017
5.02040816326531,0.075,426.259365481857,-0.615633935079283
5.02040816326531,0.075,434.376298451301,-0.702638136618912
5.10204081632653,0.075,398.736708035871,-0.559199417766873
5.10204081632653,0.075,409.352794016234,-0.59859360639508
5.10204081632653,0.075,410.580366223675,-0.653111633325054
5.10204081632653,0.075,410.793932859758,-0.535557057915977
5.10204081632653,0.075,412.601294985413,-0.60646200705529
5.10204081632653,0.075,412.625824229513,-0.595771060356517
5.10204081632653,0.075,414.876298451301,-0.556674668868275
5.10204081632653,0.075,415.461841294666,-0.60331686545509
5.10204081632653,0.075,415.894510629143,-0.648124694876757
5.10204081632653,0.075,416.83239223816,-0.64018626562133
5.10204081632653,0.075,417.45180349737,-0.687877254417711
5.10204081632653,0.075,417.480107973605,-0.595028002756051
5.10204081632653,0.075,417.508807848341,-0.597717513761497
5.10204081632653,0.075,418.1478473107,-0.568145487896136
5.10204081632653,0.075,418.171310885233,-0.587856879489172
5.10204081632653,0.075,418.236708035871,-0.647742960882795
5.10204081632653,0.075,418.245105725659,-0.715666255049096
5.10204081632653,0.075,418.265613059069,-0.545817037891252
5.10204081632653,0.075,418.268201996968,-0.658514747027336
5.10204081632653,0.075,418.320684933751,-0.652195337794411
5.10204081632653,0.075,418.334942247673,-0.708854495508186
5.10204081632653,0.075,418.358077574831,-0.658451512740319
5.10204081632653,0.075,418.498735524361,-0.707014629813802
5.10204081632653,0.075,418.503912692486,-0.628968037145436
5.10204081632653,0.075,419.211061745681,-0.563998983978421
5.10204081632653,0.075,419.440024486627,-0.633045095446536
5.10204081632653,0.075,419.641023833582,-0.645257970262616
5.10204081632653,0.075,420.578905442598,-0.702181506635065
5.10204081632653,0.075,420.743819807329,-0.675161217634208
5.10204081632653,0.075,420.780748521747,-0.633274545398103
5.10204081632653,0.075,423.847591842229,-0.686127166987447
5.10204081632653,0.075,423.872121086329,-0.662837733662255
5.10204081632653,0.075,426.259365481857,-0.625353118004416
5.10204081632653,0.075,434.376298451301,-0.713082637657178
5.18367346938775,0.075,398.736708035871,-0.567032915837515
5.18367346938775,0.075,409.352794016234,-0.607662240785536
5.18367346938775,0.075,410.580366223675,-0.66244197776545
5.18367346938775,0.075,410.793932859758,-0.542977119634708
5.18367346938775,0.075,412.601294985413,-0.615847754798705
5.18367346938775,0.075,412.625824229513,-0.60456781554079
5.18367346938775,0.075,414.876298451301,-0.564588292738035
5.18367346938775,0.075,415.461841294666,-0.61184253004523
5.18367346938775,0.075,415.894510629143,-0.657554165816465
5.18367346938775,0.075,416.83239223816,-0.649738966651255
5.18367346938775,0.075,417.45180349737,-0.69880534630377
5.18367346938775,0.075,417.480107973605,-0.603970792932204
5.18367346938775,0.075,417.508807848341,-0.606601789069427
5.18367346938775,0.075,418.1478473107,-0.576491684070784
5.18367346938775,0.075,418.171310885233,-0.596345818041836
5.18367346938775,0.075,418.236708035871,-0.656326717254288
5.18367346938775,0.075,418.245105725659,-0.725564452419149
5.18367346938775,0.075,418.265613059069,-0.553555786858374
5.18367346938775,0.075,418.268201996968,-0.668142365773525
5.18367346938775,0.075,418.320684933751,-0.66183201244578
5.18367346938775,0.075,418.334942247673,-0.719045736061696
5.18367346938775,0.075,418.358077574831,-0.668755136371149
5.18367346938775,0.075,418.498735524361,-0.717188343649472
5.18367346938775,0.075,418.503912692486,-0.637537677303943
5.18367346938775,0.075,419.211061745681,-0.572265758381909
5.18367346938775,0.075,419.440024486627,-0.64266871943623
5.18367346938775,0.075,419.641023833582,-0.654544514950414
5.18367346938775,0.075,420.578905442598,-0.712214606713191
5.18367346938775,0.075,420.743819807329,-0.685448404394952
5.18367346938775,0.075,420.780748521747,-0.641807831350165
5.18367346938775,0.075,423.847591842229,-0.696404338799736
5.18367346938775,0.075,423.872121086329,-0.672706106090738
5.18367346938775,0.075,426.259365481857,-0.634772262148635
5.18367346938775,0.075,434.376298451301,-0.723150222801394
5.26530612244898,0.075,398.736708035871,-0.574561626458281
5.26530612244898,0.075,409.352794016234,-0.616438084522782
5.26530612244898,0.075,410.580366223675,-0.671424654907515
5.26530612244898,0.075,410.793932859758,-0.550098712843022
5.26530612244898,0.075,412.601294985413,-0.624947086884665
5.26530612244898,0.075,412.625824229513,-0.613061249472562
5.26530612244898,0.075,414.876298451301,-0.572201992130077
5.26530612244898,0.075,415.461841294666,-0.620039814037377
5.26530612244898,0.075,415.894510629143,-0.66664633826415
5.26530612244898,0.075,416.83239223816,-0.658971034759955
5.26530612244898,0.075,417.45180349737,-0.709424347768831
5.26530612244898,0.075,417.480107973605,-0.612617318655967
5.26530612244898,0.075,417.508807848341,-0.615184619293011
5.26530612244898,0.075,418.1478473107,-0.584546012558278
5.26530612244898,0.075,418.171310885233,-0.604525481427072
5.26530612244898,0.075,418.236708035871,-0.664526778273904
5.26530612244898,0.075,418.245105725659,-0.735065749478113
5.26530612244898,0.075,418.265613059069,-0.560999714249815
5.26530612244898,0.075,418.268201996968,-0.677429292728661
5.26530612244898,0.075,418.320684933751,-0.671138705847099
5.26530612244898,0.075,418.334942247673,-0.728859359708126
5.26530612244898,0.075,418.358077574831,-0.678755835674475
5.26530612244898,0.075,418.498735524361,-0.726986615737236
5.26530612244898,0.075,418.503912692486,-0.645750011672706
5.26530612244898,0.075,419.211061745681,-0.580242032310194
5.26530612244898,0.075,419.440024486627,-0.651983232944019
5.26530612244898,0.075,419.641023833582,-0.663489325036513
5.26530612244898,0.075,420.578905442598,-0.721872411814477
5.26530612244898,0.075,420.743819807329,-0.695407283343995
5.26530612244898,0.075,420.780748521747,-0.64997528381622
5.26530612244898,0.075,423.847591842229,-0.706339171830602
5.26530612244898,0.075,423.872121086329,-0.682240404204638
5.26530612244898,0.075,426.259365481857,-0.643881667407257
5.26530612244898,0.075,434.376298451301,-0.732830540352286
5.3469387755102,0.075,398.736708035871,-0.581777184974506
5.3469387755102,0.075,409.352794016234,-0.624912151281831
5.3469387755102,0.075,410.580366223675,-0.680049975701172
5.3469387755102,0.075,410.793932859758,-0.5569136316477
5.3469387755102,0.075,412.601294985413,-0.633750932426396
5.3469387755102,0.075,412.625824229513,-0.621242437402526
5.3469387755102,0.075,414.876298451301,-0.579507288025074
5.3469387755102,0.075,415.461841294666,-0.627899280234862
5.3469387755102,0.075,415.894510629143,-0.675391789654557
5.3469387755102,0.075,416.83239223816,-0.667872960478438
5.3469387755102,0.075,417.45180349737,-0.719724298958787
5.3469387755102,0.075,417.480107973605,-0.620958697897614
5.3469387755102,0.075,417.508807848341,-0.623457041366347
5.3469387755102,0.075,418.1478473107,-0.592299926341411
5.3469387755102,0.075,418.171310885233,-0.612386914499329
5.3469387755102,0.075,418.236708035871,-0.672333213456466
5.3469387755102,0.075,418.245105725659,-0.744159946917571
5.3469387755102,0.075,418.265613059069,-0.568140329626984
5.3469387755102,0.075,418.268201996968,-0.686365867896409
5.3469387755102,0.075,418.320684933751,-0.680105967257745
5.3469387755102,0.075,418.334942247673,-0.73828324765694
5.3469387755102,0.075,418.358077574831,-0.688444066035032
5.3469387755102,0.075,418.498735524361,-0.736399105812555
5.3469387755102,0.075,418.503912692486,-0.653595902209323
5.3469387755102,0.075,419.211061745681,-0.587919302787754
5.3469387755102,0.075,419.440024486627,-0.66097911713382
5.3469387755102,0.075,419.641023833582,-0.672082931411477
5.3469387755102,0.075,420.578905442598,-0.731144605869012
5.3469387755102,0.075,420.743819807329,-0.705027710893201
5.3469387755102,0.075,420.780748521747,-0.657767387764519
5.3469387755102,0.075,423.847591842229,-0.715921640563346
5.3469387755102,0.075,423.872121086329,-0.691430928382605
5.3469387755102,0.075,426.259365481857,-0.652672054006066
5.3469387755102,0.075,434.376298451301,-0.742113814777174
5.42857142857143,0.075,398.736708035871,-0.58867164173311
5.42857142857143,0.075,409.352794016234,-0.633075854002637
5.42857142857143,0.075,410.580366223675,-0.688308660706687
5.42857142857143,0.075,410.793932859758,-0.563414062948781
5.42857142857143,0.075,412.601294985413,-0.642250610622411
5.42857142857143,0.075,412.625824229513,-0.629102871904041
5.42857142857143,0.075,414.876298451301,-0.586496132937541
5.42857142857143,0.075,415.461841294666,-0.635411875297852
5.42857142857143,0.075,415.894510629143,-0.683781571350934
5.42857142857143,0.075,416.83239223816,-0.67643563973997
5.42857142857143,0.075,417.45180349737,-0.729695632224245
5.42857142857143,0.075,417.480107973605,-0.628986430253478
5.42857142857143,0.075,417.508807848341,-0.631410498462457
5.42857142857143,0.075,418.1478473107,-0.599745284958922
5.42857142857143,0.075,418.171310885233,-0.61992154266779
5.42857142857143,0.075,418.236708035871,-0.67973657807424
5.42857142857143,0.075,418.245105725659,-0.752837398675526
5.42857142857143,0.075,418.265613059069,-0.574969513754912
5.42857142857143,0.075,418.268201996968,-0.69494290405857
5.42857142857143,0.075,418.320684933751,-0.688724792077162
5.42857142857143,0.075,418.334942247673,-0.747305755241528
5.42857142857143,0.075,418.358077574831,-0.697810685036771
5.42857142857143,0.075,418.498735524361,-0.745415964735873
5.42857142857143,0.075,418.503912692486,-0.661066617727435
5.42857142857143,0.075,419.211061745681,-0.595289461823562
5.42857142857143,0.075,419.440024486627,-0.669647234691958
5.42857142857143,0.075,419.641023833582,-0.680316331162501
5.42857142857143,0.075,420.578905442598,-0.740021356655134
5.42857142857143,0.075,420.743819807329,-0.71429993419709
5.42857142857143,0.075,420.780748521747,-0.66517508039826
5.42857142857143,0.075,423.847591842229,-0.725142183130079
5.42857142857143,0.075,423.872121086329,-0.700268426766514
5.42857142857143,0.075,426.259365481857,-0.661134565881609
5.42857142857143,0.075,434.376298451301,-0.750990851939495
5.51020408163265,0.075,398.736708035871,-0.595237464322613
5.51020408163265,0.075,409.352794016234,-0.640921008436895
5.51020408163265,0.075,410.580366223675,-0.696191839574106
5.51020408163265,0.075,410.793932859758,-0.569592588246359
5.51020408163265,0.075,412.601294985413,-0.650437833313666
5.51020408163265,0.075,412.625824229513,-0.636634466752191
5.51020408163265,0.075,414.876298451301,-0.593160917772494
5.51020408163265,0.075,415.461841294666,-0.642568930246076
5.51020408163265,0.075,415.894510629143,-0.691807212042073
5.51020408163265,0.075,416.83239223816,-0.684650374207842
5.51020408163265,0.075,417.45180349737,-0.739329172719531
5.51020408163265,0.075,417.480107973605,-0.636692386555309
5.51020408163265,0.075,417.508807848341,-0.639036841311652
5.51020408163265,0.075,418.1478473107,-0.606874358651943
5.51020408163265,0.075,418.171310885233,-0.627121172503093
5.51020408163265,0.075,418.236708035871,-0.686727915631308
5.51020408163265,0.075,418.245105725659,-0.76108901816822
5.51020408163265,0.075,418.265613059069,-0.581479520064283
5.51020408163265,0.075,418.268201996968,-0.703151690555838
5.51020408163265,0.075,418.320684933751,-0.696986618863066
5.51020408163265,0.075,418.334942247673,-0.75591569833664
5.51020408163265,0.075,418.358077574831,-0.706846953565738
5.51020408163265,0.075,418.498735524361,-0.754027834907278
5.51020408163265,0.075,418.503912692486,-0.668153832619364
5.51020408163265,0.075,419.211061745681,-0.602344798517293
5.51020408163265,0.075,419.440024486627,-0.677978829626497
5.51020408163265,0.075,419.641023833582,-0.688180989996046
5.51020408163265,0.075,420.578905442598,-0.748493314062924
5.51020408163265,0.075,420.743819807329,-0.723214590464045
5.51020408163265,0.075,420.780748521747,-0.672189751224598
5.51020408163265,0.075,423.847591842229,-0.733991703840593
5.51020408163265,0.075,423.872121086329,-0.70874409659541
5.51020408163265,0.075,426.259365481857,-0.669260773585429
5.51020408163265,0.075,434.376298451301,-0.759453043946628
5.59183673469388,0.075,398.736708035871,-0.601467539446537
5.59183673469388,0.075,409.352794016234,-0.648439836300595
